conceptType,conceptUri,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,scopeNote,inScheme,description,code
SkillGroup,http://data.europa.eu/esco/skill/d5f302db-adff-4bae-b7d4-37293b397193,Endbearbeitung von Innen- oder Außeninfrastrukturen,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S7.3
SkillGroup,http://data.europa.eu/esco/skill/d69e45d3-1f3f-4e6a-8933-82e949277811,Innen- und Außenreinigung von Gebäuden,,,released,2022-06-19T15:45:14.266Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.11.2
SkillGroup,http://data.europa.eu/esco/skill/d6a8a2a4-4e21-4ea6-b267-b5c63e687cfd,"Beratung in persönlichen, familiären oder sozialen Fragen",,,released,2022-07-15T14:44:44.924Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S3.1.1
SkillGroup,http://data.europa.eu/esco/skill/d6c8dacb-b0c0-4544-b0b7-69b24df41ba1,Verwaltung von Verkehrs- und Logistiktätigkeiten,,,released,2023-02-22T19:40:51.512Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S4.2.4
SkillGroup,http://data.europa.eu/esco/skill/d6e4373a-ef2c-4b64-9dc6-4140846f6609,Programmierung von Computersystemen,,,released,2021-07-09T16:07:23.426Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S5.1
SkillGroup,http://data.europa.eu/esco/skill/d6e97b91-b75d-45f5-8566-667798957b0f,Kompetenzen und Fähigkeiten im Bereich des öffentlichen Lebens anwenden,nach Möglichkeiten der Mitgestaltung und partizipativen Beteiligung suchen,,released,2021-09-06T09:49:10.132Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups","mit Bürgerinnen und Bürgern interagieren, in der Gemeinde engagieren durch das Auswerten von Informationen und deren Quellen, das Nachdenken über eigene Ideen und Werte sowie das Anerkennen und Respektieren von Ideen, Werten und Rollen Anderer.
  ",T6.3
SkillGroup,http://data.europa.eu/esco/skill/d700aa7a-0ed8-4967-a32c-4cb6075ab3b9,Stellen medizinischer Diagnosen,,,released,2023-11-06T08:02:23.35Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S2.1.2
SkillGroup,http://data.europa.eu/esco/skill/d7d2a468-587b-4a03-a305-e0a399ba69e6,Zuhören und Stellen von Fragen,,,released,2021-10-05T15:39:39.123Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S1.7.3
SkillGroup,http://data.europa.eu/esco/skill/d94e1143-3a3a-4f6a-a881-df93bf56cf23,Analyse von Finanz- und Wirtschaftsdaten,,,released,2020-12-09T12:11:28.514Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.7.3
SkillGroup,http://data.europa.eu/esco/skill/d9b1387a-7cad-4b77-8481-7798a3b41714,Betrieb von Flugzeugen,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.9
SkillGroup,http://data.europa.eu/esco/skill/d9be4ab0-f7d9-4b27-bd01-6cf1d43d1865,Einbau von Betonteilen,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S7.1.4
SkillGroup,http://data.europa.eu/esco/skill/da230865-9d2a-42d9-a42e-37d89753109e,Aufbringen von Werkstoffen zum Auffüllen von Zwischenräumen in Oberflächen,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S7.3.1
SkillGroup,http://data.europa.eu/esco/skill/da94d48b-5036-48e1-ad96-d85cba6ed29c,Betrieb einer mobilen Anlage,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.1
SkillGroup,http://data.europa.eu/esco/skill/db54693e-bcb0-4dae-8885-a43d510fb71f,Entwicklung von Gesundheitsprogrammen,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.1.5
SkillGroup,http://data.europa.eu/esco/skill/dbbbe31a-9b8c-4459-a830-84363648f52c,Führen leichter Nutzfahrzeuge,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.2.2
SkillGroup,http://data.europa.eu/esco/skill/dc06de9f-dd3a-4f28-b58f-b01b5ae72ab8,"Kommunikation, Zusammenarbeit und Kreativität",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1
SkillGroup,http://data.europa.eu/esco/skill/dcb9c446-bb08-44de-89b6-851ac2903eaf,Betrieb von Ausrüstungen für die Herstellung von Druckerzeugnissen und Fotografien,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.5.6
SkillGroup,http://data.europa.eu/esco/skill/dddd229b-61e1-480d-80d6-d9d9ee9b5f54,Informationsmanagement,,,released,2022-06-07T12:34:37.336Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S2.3
SkillGroup,http://data.europa.eu/esco/skill/de884168-32e7-4500-a227-3f0966f962b6,Informationen präsentieren,,,released,2022-06-21T09:45:20.179Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S1.4.0
SkillGroup,http://data.europa.eu/esco/skill/dfae80db-cf29-41e1-a48c-2bee901afff1,Bildung und Entwicklung von Teams,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S4.6.0
SkillGroup,http://data.europa.eu/esco/skill/e001ce62-78e7-4821-a7df-a08457c295ab,Durchführung chirurgischer Eingriffe,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.2.2
SkillGroup,http://data.europa.eu/esco/skill/e06f2d35-a160-46c2-89f1-9cae9c93c8b8,Verkauf von Waren oder Dienstleistungen,,,released,2022-06-19T15:23:46.929Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.6.1
SkillGroup,http://data.europa.eu/esco/skill/e173eaf8-c99b-405a-b0ac-0e02ce3c268d,Berechnen und Schätzen,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S2.6
SkillGroup,http://data.europa.eu/esco/skill/e1746275-6d4e-4b02-b526-eeebf3052b6d,Bereitstellung von Informationen sowie Unterstützung der Öffentlichkeit und der Kunden,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.4
SkillGroup,http://data.europa.eu/esco/skill/e2a5e046-3357-493e-bbdc-8d0ef82005cc,Beobachtung von Entwicklungen in einem Fachgebiet,,,released,2023-02-21T21:13:00.764Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.9.0
SkillGroup,http://data.europa.eu/esco/skill/e2bdf081-333a-414f-b8ac-93c76290f167,Coaching und Mentoring,,,released,2020-12-08T11:37:17.207Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S1.3.5
SkillGroup,http://data.europa.eu/esco/skill/e35a5936-091d-4e87-bafe-f264e55bd656,Sprachliche Fähigkeiten und Kenntnisse,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,L
SkillGroup,http://data.europa.eu/esco/skill/e434e71a-f068-44ed-8059-d1af9eb592d7,Alte Sprachen,,,released,2024-02-29T08:37:24.188Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,L2
SkillGroup,http://data.europa.eu/esco/skill/e4da156d-a6c4-4b29-935b-eff9c9553cf1,In Teams arbeiten,,,released,2022-06-21T15:57:17.113Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.8.1
SkillGroup,http://data.europa.eu/esco/skill/e52389a2-1a05-45b0-8db3-4bda0f0c0b48,Reagieren auf physikalische Bedingungen,,,released,2021-08-30T16:51:10.069Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups
http://data.europa.eu/esco/concept-scheme/skills","Reagieren und Anpassen an veränderte oder gefährliche physische Bedingungen.
  ",T5.2
SkillGroup,http://data.europa.eu/esco/skill/e52cd6e7-f8dc-4f6f-b988-5554423f53fb,Hegen und Züchten von Wassertieren,,,released,2024-01-02T09:05:14.088Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S6.9.2
SkillGroup,http://data.europa.eu/esco/skill/e5419bb1-38c7-458a-b263-b7e73e02bc7e,Handhabung/Transport von Tieren,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S6.9
SkillGroup,http://data.europa.eu/esco/skill/e5e3b8d7-a96d-41f4-acb6-563b0f7f2994,Sortierung und Verpackung von Waren und Materialien,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.1.0
SkillGroup,http://data.europa.eu/esco/skill/e67fd42d-25f1-4124-b0be-3b1e3bfdd70c,Überprüfung von Identitäten und Dokumenten,,,released,2022-06-21T08:47:39.509Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.3.4
SkillGroup,http://data.europa.eu/esco/skill/e6e784d0-38a2-4f0c-9fe9-d985a3269fd9,Aufbringen von texturierten Beschichtungen oder Beschichtungen für Bauzwecke,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S7.3.2
SkillGroup,http://data.europa.eu/esco/skill/e6eeb84c-ad99-42e2-b883-e6ce338aef59,Planung von Tätigkeiten und Produktionsprozessen,,,released,2022-06-21T15:25:51.729Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S4.2.5
SkillGroup,http://data.europa.eu/esco/skill/e7a48651-3f68-4762-bf93-57cc1af47016,Erbringung von Pflegedienstleistungen,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S3.6
SkillGroup,http://data.europa.eu/esco/skill/e84d080a-ff6d-41a7-b7b9-133e97c7bf00,Kreatives und innovatives Denken,,,released,2021-08-30T15:44:33.322Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups","Entwickeln neuer Ideen oder Kombinieren bestehender Ideen, um innovative und neuartige Lösungen zu erstellen.
  ",T2.4
SkillGroup,http://data.europa.eu/esco/skill/e852a2ed-c32e-4a39-bc4c-65a78ffe6bf2,"Befördern oder Heben von Materialien, Ausrüstungen oder Zubehör",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S6.2.2
SkillGroup,http://data.europa.eu/esco/skill/e963cf1f-dc3c-48b2-a0fa-274f5e7f50f6,Lagern von Waren und Materialien,,,released,2022-06-19T15:45:14.266Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S6.2.3
SkillGroup,http://data.europa.eu/esco/skill/e9eb9c23-c1f4-4ce9-83c9-2f6a211cc536,Aufrechterhaltung und Durchsetzung der physischen Sicherheit,,,released,2022-06-21T08:58:51.033Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.3.5
SkillGroup,http://data.europa.eu/esco/skill/eb6cc4ba-4bb8-4348-9a3b-dc419558f66a,Beratung zur Entwicklung oder Nutzung von Technologien,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.5.6
SkillGroup,http://data.europa.eu/esco/skill/ec0401f1-f690-46be-934b-f6f5611085f5,"Instandhaltung von elektrischen, elektronischen und Präzisionsgeräten",,,released,2021-03-16T14:31:22.011Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.8.2
SkillGroup,http://data.europa.eu/esco/skill/ec528c47-65f4-4187-9dc1-5a8889f84a06,Analyse von Geschäftstätigkeiten,,,released,2024-05-02T16:23:56.363Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S2.7.4
SkillGroup,http://data.europa.eu/esco/skill/edc72cfe-78a8-4531-b00f-92992a0bb8cb,Arbeiten mit Zahlen und Maßen,,,released,2021-08-30T13:51:58.932Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups","Anwenden numerischer und mathematischer Inhalte, Informationen, Ideen und Prozesse, um die grundlegenden Anforderungen des Lernens und Arbeitens zu erfüllen; dazu gehört ein Verständnis für Zahlen, Muster, Formen und den Raum und für die mathematische Sprache, Symbole, Verfahren und Denkweisen, die verwendet werden, um konkrete Ziele zu erreichen.
  ",T1.2
SkillGroup,http://data.europa.eu/esco/skill/edcfd6ef-1a42-4e0a-97e2-2a2d61cac181,Hegen und Züchten von Tieren,,,released,2021-09-15T10:08:50.441Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S6.9.1
SkillGroup,http://data.europa.eu/esco/skill/ee2576c0-1af5-44b5-8c0c-2002541d1ccc,Schulung zu Gesundheits- oder medizinischen Themen,,,released,2020-12-10T09:59:32.486Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.3.4
SkillGroup,http://data.europa.eu/esco/skill/efb60300-0d55-4b2c-8038-8409587a4727,"Werbung für Waren, Dienstleistungen oder Programme",,,released,2023-10-26T09:07:51.421Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S1.6.2
SkillGroup,http://data.europa.eu/esco/skill/efbb3d3b-a41c-4e0a-90a8-8e611eb1db9f,"Beratung zu Rechts-, Regulierungs- oder Verfahrensfragen",,,released,2022-06-19T14:55:09.783Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.5.1
SkillGroup,http://data.europa.eu/esco/skill/f0f8ceea-304e-42e8-80cf-ff1535eb7068,Transportieren und Hüten von Tieren,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S6.9.3
SkillGroup,http://data.europa.eu/esco/skill/f1612d7a-0338-4b0f-a2a4-86b5168e2596,Sammeln und Vorbereiten von Proben oder Materialien für Tests,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S6.3.6
SkillGroup,http://data.europa.eu/esco/skill/f2840c73-9693-4cc0-8dc1-c44942263d5d,Sortierung und Verpackung von Waren und Materialien,,,released,2022-06-22T14:13:00.023Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.1
SkillGroup,http://data.europa.eu/esco/skill/f289347f-a76d-4d03-a648-74b53ed1e636,Herstellen von Lebensmitteln und ähnlichen Erzeugnissen,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.5.7
SkillGroup,http://data.europa.eu/esco/skill/f2cf57fe-d4cb-4b4a-831d-73171cc73909,"Bewertung von Systemen, Programmen, Ausrüstungen und Produkten",,,released,2023-02-20T20:14:09.976Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S2.7.6
SkillGroup,http://data.europa.eu/esco/skill/f306bf2a-271d-4059-ba7b-e83849cb8960,Ausübung von Verwaltungstätigkeiten,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S4.4
SkillGroup,http://data.europa.eu/esco/skill/f4346da3-f6b2-4389-8a67-7c443b7e1609,Sport treiben,,,released,2021-08-06T11:15:38.673Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.14.1
SkillGroup,http://data.europa.eu/esco/skill/f5328159-dfe9-4f25-b8e7-a03fb0d3a991,Arbeiten mit Computern,,,released,2022-08-02T10:45:01.039Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S5.0
SkillGroup,http://data.europa.eu/esco/skill/f55fac09-92a2-4a88-9a96-ee9fb5b18519,Bestimmung der Werte von Waren oder Dienstleistungen,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S2.6.2
SkillGroup,http://data.europa.eu/esco/skill/f5c9eef3-0495-4747-9519-d71a58d252bd,Zeigen von Lernbereitschaft,,,released,2021-09-13T13:32:34.13Z,,"http://data.europa.eu/esco/concept-scheme/skill-transversal-groups
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Demonstrieren einer positiven Einstellung gegenüber neuen und anspruchsvollen Anforderungen und Ergreifen von Maßnahmen, um aus Schwierigkeiten zu lernen.
  ",T3.4
SkillGroup,http://data.europa.eu/esco/skill/f5f15f9c-6334-4728-8dc5-3a20a00dfc37,Durchführen von Berechnungen,,,released,2021-12-17T12:46:53.307Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.6.1
SkillGroup,http://data.europa.eu/esco/skill/f73c2c9e-b097-4fcb-95d1-659ea0bd54a3,Zuweisung und Kontrolle materieller Ressourcen,,,released,2022-06-19T15:45:14.266Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S4.3.3
SkillGroup,http://data.europa.eu/esco/skill/f774131e-8f2d-43b6-8c20-7fe35fa0f0bd,"Nutzung digitaler Tools für die Zusammenarbeit, Inhaltserstellung und Problemlösung",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S5.6.0
SkillGroup,http://data.europa.eu/esco/skill/f7c70392-a261-42e9-86a6-fccf3709ac81,Führen von Fahrzeugen,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.2.0
SkillGroup,http://data.europa.eu/esco/skill/f7fc7bf8-f41d-44af-81e3-09b88e9779e6,Testen von elektrischen und mechanischen Systemen oder Ausrüstungen,,,released,2023-03-16T15:33:21.623Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S2.8.1
SkillGroup,http://data.europa.eu/esco/skill/f839b1da-78b6-4466-86f4-a5798821ea20,Einrichten von Computersystemen,,,released,2023-07-06T10:33:34.176Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S5.2.1
SkillGroup,http://data.europa.eu/esco/skill/f8c676de-c871-424f-9a65-77059d07910a,Bewirtschaftung von Abfällen und gefährlichen Stoffen,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S6.13.0
SkillGroup,http://data.europa.eu/esco/skill/f9db77be-eb63-4937-a0d0-b581733e7d2a,Unterstützung bei der Lösung von Problemen,,,released,2022-08-24T13:39:08.535Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.1.2
SkillGroup,http://data.europa.eu/esco/skill/fb01d224-882a-4346-99e2-bfd56f52d09c,"Werbung, Verkauf und Kauf",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.6.0
